id,tweet,subtask_b
88017,@USER Brennan is a disgrace-without a clearance 😃,TIN
41487,@USER @USER Is that the only attorney general in our history to be held in contempt????,TIN
95092,ANTIFA is a domestic terrorist organization that leeches off of George Soros's money. They are a domestic terrorist organization that uses intimidation &amp; violence to spread their ideology.,TIN
65831,@USER no one attacked Kavanope!! We are allowed to question  liars.  He is secretive and He lied under oath. What more do you need?,TIN
70322,@USER @USER Rubio sat through a 2-hour town hall in February answering questions from the public about gun control from people whose friends and children had just been murdered. That takes more courage than grandstanding and lying in a stupid hearing.,TIN
83083,@USER @USER @USER We all know it’s not even close to bribery. She’s using that term to defend her disgusting and disgraceful decision to vote with her party over the American people. I have to wonder how much she is getting paid for the yes vote.,TIN
21728,@USER @USER Another Democrat scam.  Republicans don't fund terrorist groups like ANTIFA to threaten people.  ...but go ahead make it look real,TIN
87400,@USER This is a premeditated attack by Democratic liberals and she is being rehearsed. Enough of the scam show. Vote Kavanaugh to SC.,TIN
29608,@USER Evidently she's as big a narcissist as he is.,TIN
76034,@USER @USER Great and I’m certainly anti fascist but  the group antifa is the most fascist and violent groups in America in case you hadn’t noticed and associated with the largest hate group in America the democratic party,TIN
13473,@USER Watched the press conf with Trump and heard him say how much we will make when Poland pays us to put in a military base. He is a dottering demented fool who really believes that his goal is for America to make money. You hear it in all he says. This isn’t a hotel.,TIN
94169,@USER @USER SHE IS A FUCKING MESS!! I HATE HER SO MUCH,TIN
14067,@USER @USER  ERIC HOLDER IS A FILTHY MAGGOT. URL,TIN
53108,@USER @USER Yeah and guess what helped DC become Not the Murder Capital of the World?  Gun control! It works!,TIN
10619,"Probably indoctrinating"". #MAGA URL",TIN
75449,Shame on @USER @USER @USER @USER @USER and all the rest of the left wing media that are not doing their jobs and purposely looking the other way. This is the best example yet of their #FakeNews bias. #MAGA #WalkAway from the bias and corruption of the left. URL,TIN
94663,@USER @USER What a waste of one’s short life.🤷🏻‍♂️🇺🇸,TIN
99832,@USER I am definitely for antifa members getting themselves killed.,TIN
27176,@USER @USER  It says everything. When your principles hang on the fraudulent word of a porn performer. What integrity have you got left?,TIN
34942,@USER Bigly....lol.....bigly? He didnt won...he was elected by the people of the united states ahole...what he'll are you referring to? Antifa fools that get their asses kicked...vagina hats..lol pathetic ass,TIN
43468,@USER @USER I am talking about your comment that Nick was a fascist...   Brittany means nothing to me.   So like I said are you Antifa?,TIN
80716,@USER The facts of the matter are very plain &amp; basic. This has never happened before in recorded history or on other similarly hit islands in the area. The fact it happened on Donald Trump's watch is unsurprising. He did not support them. He is an abject failure and should be dismissed,TIN
56813,@USER @USER No Kim you are a failure and your whole life has been,TIN
44170,@USER @USER @USER Bad people don’t obey the law. There are many more guns in circulation in North America than there are people. Gun control is liberal mind masturbation.,TIN
17319,@USER True point.  Gun control is total bullshit.,UNT
58956,@USER Ooooo Damn! Looks like a Rainbow! All Pretty And Shit!,TIN
24516,@USER @USER Just like gun control will not keep guns from the hands of criminals....,TIN
68672,@USER Why is she under the white hot spotlight?...SHE IS the victim of this Trump like abusive animal... #StopKavanaughNow,TIN
75385,@USER MAGA= Mushrooms are growing again,TIN
77827,@USER @USER You are whoring yourself out for NRA $$!,TIN
57616,@USER Absolutely NFW.,UNT
10787,@USER @USER You nailed that ass,TIN
69218,The only reason they call them common sense is because they don't know what they want and are just hopping on the bandwagon. #MAGA #2ADefenders #TrumpTime URL,TIN
31616,A bitch just be minding her business 💁🏽😂,TIN
99796,@USER Another Fraud Senator from the Left!!!,TIN
96587,@USER @USER When the abuser projects... Look in the mirror Mark - you are crazy &amp; angry.,TIN
15936,"@USER @USER @USER @USER @USER @USER @USER @USER @USER So the AR-15 is a fully semi-automatic assault rifle,"" gun control works, and Donald Trump is racist?""",TIN
96293,@USER A dying sport,UNT
79130,@USER @USER @USER God forbid construction workers would be able to earn a decent wage. Liberals want the working class poor and quiet.,TIN
77601,@USER Yet this kids in chicago killing each other daily cause u doing so much good in your home state with gun control right?,TIN
49442,@USER I am a survivor of sexual abuse. This woman is obviously lying. Believe me you remember every detail. It's so obvious these woman only come forward to hurt conservatives. But who they truly are hurting is innocent men and women who really have been abused. She should be ashamed!,UNT
83407,@USER @USER @USER   Do not CANCEL the vote on Kavanaugh. Do not fall prey to the lying filthy liberals.  Tell Flake to shut up.  America is sick of this BS from the left!,TIN
34660,@USER The Democrats do not care ...they are out to destroy ..does not matter just so they are Republicans &amp; Conservatives ⁉️,TIN
93168,"@USER A band of liars Eric has a big L"" on his forehead.  He is so disgusting.  Who votes for these people or don't they really, it has to be rigged.""",TIN
84781,"@USER Better Call Cruz"" is as slimy a piece of the perverted former GOP and a prime example of why those used to be decent Republican Conservatives  need to  VOTE For BETO""",TIN
32275,@USER Joe Scarborough still hasn't answered for the young woman that was found dead on his office. He is s lying chickenshit.,UNT
37204,@USER You are a bad ass! Keep fighting for us 💕,TIN
41131,@USER @USER @USER Check this ad out. Super creepy  People are pointing out a disturbing problem with this Republican election ad URL,TIN
18065,@USER Bitch I know. My body is ready 😂,TIN
65156,@USER @USER Even Kavanaugh said Roe v Wade is a settled law. She is spewing a narrative that does not exist. Trump also said the same.,TIN
13761,@USER @USER And we pro Americans are embarrassed and sick of you anti America liberals.  There are plenty of countries with the lefts ideology already in place. Move there.,TIN
73505,"@USER @USER Why? Plenty of people have taken a stance in favor of common sense gun control"" and it doesn't mean jack shit since they don't have a plan for common sense gun control.  Would it really help to have the ASB and ASA also spouting empty buzzwords?""",TIN
64242,@USER yup fooled antifa threw big ol' fire pit rocks at mah truck called the cops said them commies dunnit neat lawyer trick huh URL,TIN
92402,@USER Yes as fuck,UNT
18948,@USER @USER MY FACE WAS SO CLOSE TO THE CONCRETE BITCH I COULDVE PROBABLY STUCK MY TONGUE OUT AND LICK IT,TIN
58103,@USER Bizarre story and more to it once she is charged formally. Glad she is off the streets and certainly concerned if there are more clueless cops like her out there “protecting” us,TIN
77408,@USER Elon sometimes opens his mouth only to replace one foot with the other,TIN
62545,@USER and why do all the issues about Pc only focus on liberals What about conservatives on kneeling on fake patriotism Or Republicans freaking out over an abortion,TIN
16742,@USER @USER If Obama's lips are moving then he is lying.,TIN
21148,@USER @USER @USER We are calling you an operative . Or Shill. And more important a bigot for refusing to apologize for your actions to a woman just because she IS NOT a Scientologist. You won’t even acknowledge what you did or defend or explain it despite how many times it has been asked already?,TIN
58011,#ExpectUs to work our asses off for #GunSenseCandidates!  @USER #GOTV  #ThrowThemOut  URL,TIN
64166,@USER @USER Murda fucker,TIN
84202,@USER Yeahhhhh I will admit to being a Destiny 1 Cayde Liker but God they just made him suck in 2!,TIN
71490,"@USER @USER @USER @USER @USER @USER @USER @USER @USER They lie about firearms. They call the AR-15 a fully semi-automatic assault rifle."" They push gun control.  They say Donald Trump is racist and hates Mexicans.  They say he colluded with Russia.  So yes, they lie""",TIN
61286,@USER And then wana talk shit when you play something they don’t know but the song be fire and end up blowing up then later becomes they song 🤦🏾‍♂️,TIN
85796,@USER YOUR TRASH!!!!!!!! But she would have been  A great coach if you wouldn't listen to zodiac....... But you are sagittarius you hate to be told what you can or cannot do......... Like the coach from Michigan wolverines hshshahhsjjjsjsjs....... You keep PRAYING  now you hear.,TIN
20554,@USER WHAT I SAY ABOUT BEING A LITTLE PUSSY AND SAYING SHIT BEHIND PEOPLE'S BACK,TIN
11007,@USER @USER @USER You are a sick person,TIN
51557,@USER @USER A horrendous act of course. Conservatives lie like they breath and are just generally awful human beings. I don’t doubt the victims story even a tiny bit,TIN
34459,@USER @USER @USER Gun control has everything to do with punishing conservatives.,TIN
41226,@USER @USER @USER @USER Okay that's enough with the A and C shit. They dont care and neither should we.,TIN
20561,@USER Yeah no batman made him eat a rat and be was mostly like yo fuck this guy hes not cool hes a lunatic until dick also wants to get violent,TIN
35677,"@USER I dont think at your job is the place to protest perceived police violence or whatever you are protesting"". If you really cared go to your local PD and protest there, taking a knee at a ballgame on your job doesnt take guts and only makes you look ignorant.""",UNT
44612,@USER Hopefully she beats the shit out of the chair ump in Australia to really show them..,TIN
41824,"@USER I'll bow out of this one.  I was gonna reply, but no matter how I worded it, it sounded liketake the camera and shove it up your ass"" lol""",TIN
37225,@USER Behind bars with a orange jumpsuit for all her crimes dating back to Arkansas~along with Billy~ Globalist deplorable~she is~ Karma is a bitc- and it needs to call on Killary this year for sure!!  Time to pay your dues Hillary Rodham Clinton~Lucerferian~,UNT
23214,@USER I don’t trust Kanye right now. I might not like that shit.,TIN
51222,Shits about to Hit the Fan. #MAGA URL,TIN
68801,@USER @USER i lost my shit and everyone in class is judging me lmao.,TIN
36038,@USER @USER And don’t forget #supplymanagement! He has been stubbornly clinging to that that tax. It also distorts all of international trade deals. Just makes life less affordable for the average working family. Only the Liberals...,TIN
20540,@USER Yeah and....what’s the point of this article? Trying to demonize him for meeting with lawyers? He has a right to defend his character. He also has the right to file a defamation of character case against this woman and Sen. Feinstein. Democrats/liberals are pathetic. #Ridiculous,TIN
49160,@USER 👏🏻 good job (sarcasm). Also great they have gun control laws it’s saving lives! (More sarcasm).,TIN
56516,@USER #DearProfessorFord I want you to know that I have zero respect for you &amp; your ANTIFA style attack on Kavanaugh. You thought you were going to drop a bomb with your face covered &amp; blow up a good man's life. You have been exposed for the political hack that you are.  Shame on you,TIN
35084,@USER @USER Scaramucci cashing in on The Donald.  Taking those blue collar folks for every last penny.  LMAO at the #MAGA folks.  Suckers.,TIN
90446,@USER This smells like another funding of George Soros. Follow the money 💴 trail.  That woman most likely never knew Judge Kavanaugh. liberals are running scared because The Judge has conservative Christians values. The man has an impeccable Portfolio. Finestine’s a dirty politician,TIN
29701,@USER Lokk at july 29 when I said Gordon would be cut for drugs and you called me a dipshit.,TIN
40003,@USER Fallon is a woosy,TIN
45541,@USER @USER @USER We’re so far beyond tax returns. This crap affects all Americans and liberals are too stupid to wake up and understand what’s really going on. Step aside. The adults are here to do it.,TIN
26050,@USER The UNHINGED REPUBLICAN PARTY I have a question why do you want the wall and not gun control in America  when a illegal immigrant does something the UNHINGED REPUBLICAN PARTY talk about the wall but when a school shooting happens the UNHINGED REPUBLICAN PARTY is mute,TIN
58206,@USER Beto is a joke,TIN
22371,@USER Everyone knows Brown is crazy!,TIN
26572,@USER URL LOOK ST THIS BULLSHIT,TIN
21791,@USER How? Because they’ve been brainwashed by Obama and the media and they’re full of hate for conservatives.,TIN
26918,@USER what happened to your kids ? how are they still alive? you are a backstabber and a fraud,TIN
46725,@USER @USER Fuck this !! He acted like The father of the girl killed at Parkland was a bug.  Instead of telling us how much he loves these girls he should tell them the truth that he really doesnt give a shit if they are killed by a crazy white guy with an AR 15!,TIN
75988,@USER he’s obviously a bitch,TIN
58203,@USER @USER You are so correct the Democratic party for slavery and pro-nazi gun control,TIN
62240,@USER Looks like he is in the middle of shitting his pants. Must have ate one booger too many.,TIN
50543,@USER As clear as the mud UKGov are dumping off Swansea. Corbyn offers no solutions &amp; no answers ... being non-committal on everything &amp; hoping 'not being the conservatives' will get him elected. Westminster politics &amp; government have degenerated so much its no longer fit for purpose.,TIN
28698,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Don't understand your logic. Anyways this is going nowhere. This to me is not acceptable. Maybe you are ok with it.  URL,TIN
99416,@USER I know!! So upsetting 😭😂,TIN
96002,@USER You still have not addressed your solution to make schools safer....you just preach more gun control...what are your solutions???,TIN
37565,@USER @USER Investigation reveals it is highly probable it is an ISIS attack. Worst case scenario a joint ISIS-Antifa attack,TIN
61734,@USER @USER @USER How about yours Chaplain. Liberals are fools.,TIN
46945,@USER And again you are proving... your a dog!,TIN
15636,.@USER just read that flaming pile of garbage you wrote and the National Review calls an article. Why are liberals losing their minds when the President is being investigated for collusion with a foreign government?! Why is he nominating ANYONE for a Supreme Court appt?,TIN
89118,@USER @USER @USER They are both governmental issues. This lady is mad that the government uses a portion of taxes to support planned parenthood which offers abortions. I said if she is really pro life then stop supporting the taxes that help Israel kill Palestinians. Kills school children,UNT
24376,@USER Disgusting of the Dallas PD to try and find any reason to try and drag this man through the mud just say they can save one of their own when she is 100% in the wrong,TIN
70917,@USER @USER @USER Oh please EVERY network is reporting this. This is bullshit obviously but stop pretending it's just fox. Your political bigotry is showing.,TIN
41379,@USER Those idiots are fringe right. They are hated by most conservatives.,TIN
93063,@USER bitch what do you mean? Get It by Pristin? no?,TIN
33301,"@USER It's amusing and sickening to watch these scientists"" twist themselves into knots to justify their gun control agenda. #gunsense is dishonest, through and through.""",TIN
38062,5- Most epic moment in 3 sentences  GRAAAWRL WYVERN FOR BREAKFAST GUYS!!! YOU ARE SO DUMB THE HEALER HAS TO BABYSIT YOU AND FIRE THIS SHIT TRY OF A DRAGON BECAUSE OF YOUR FOOLISHNESS also we need to bury the half body of our tank and try to get out his other half from its stomach URL,TIN
57695,@USER Liberals are trying to destroy all conservative men.  Time to criminally charge and jail these liars that try to destroy a man.,TIN
35240,@USER henry is so fucking great and was def my #sickkidsinlove inspo and i love him and his death is a PROBLEM,TIN
21970,"Judicial Watch Sues for Records of FBI 302 Interviews with Demoted Justice Department Official Bruce Ohr""  URL #TCOT #MAGA #RedNationRising""",TIN
46263,@USER He is a lying stack of shit too.,TIN
52937,@USER I can’t cuz that nigga retarded smh,TIN
10744,@USER @USER @USER I'd point out he is an Australian and we don't have free speech like in the US. And we do have hate speech laws which people have been convicted under. This is skirts it enough to hint and point out but room to deny.,TIN
27207,@USER Amazing that the Dems are always the ones who hear the whistle.,TIN
37577,@USER @USER can go straight the crapper. I’ll never support another team again.,TIN
46591,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER And Trump fans are bullies!!! Antifa ?? Steve Scalise ??  Resists Movement ??  You need to get off CNN and MSNBC,TIN
38296,@USER Documents must be getting close to this crook.,TIN
55028,@USER He should be removed with the rest of the islamic invaders.,TIN
50938,@USER You are a bitter hateful woman who is ruining herself. URL,TIN
29351,@USER @USER Illinois strict ass gun control let's only the thugs and gang bangers have the guns which means a lot more violence,UNT
82648,@USER Right..? Total OCD right there lol Yeah...totally gonna floss that sucker off.,TIN
57303,@USER Another falsehood. I don’t think anyone wants to abolish the 2nd Amendment. A growing majority want sensible gun control in the form of better background checks and the banning of assault rifles. Trump will say and do anything to rile his base. More snake oil.,TIN
66127,@USER That's it throw race into it again. Did you forget what happened to all the WHITE WOMEN who accused Bill Clinton of sexual allegations. The Liberal Democrats rallied around him. Liberals are the most disgusting disgraceful human beings that God created,TIN
52720,Kanye been cancel the moment he said slavery a choice and rock a maga hat #ImWithSnoop,UNT
12182,@USER @USER You are sick in the head. This man lost his daughter.,TIN
48988,@USER @USER @USER @USER @USER @USER Fuck if I fry with no money imagine if there was,UNT
86554,@USER Playing dirty is the only way liberals can win at this point.  They are shameless.,TIN
70368,@USER I cant believe he didnt work in comet pizza. Now that Alex Jones is muted these conservatives are so lost.,TIN
30844,@USER One thing is for sure...we know she didn’t write the op-ed as she is dumber than a bucket of rocks.,TIN
75880,@USER Frenkenstien needs to pay every dime back..she has stolen from the American people. She is a disgrace to the Senate and the people.,TIN
90047,"@USER on a scale from 1 to 10, how much did you laugh to There is no excuse besides that he is just plain shit"" ?""",TIN
90829,@USER @USER The fact that Newsweek no longer tries to give both sides of the story but instead only gives the side of #Antifa far left liberals and their gods in the #DeepStatePanic   Take a look at Newsweek’s circulation they don’t even have enough readers to put out a print edition anymore,TIN
19306,"@USER @USER I let it go when you said  We can take away their ammo"" when talking about gun control. I said, maybe she just blurted that out, didn't mean it. But you are proving to be a leftist. That's fine, I can still like you, but I don't TRUST you anymore.""",TIN
26748,@USER He's a liar,TIN
75696,@USER @USER Hollywood and media make jokes about Jesus and Christians and think that's hilarious but turn every innocent joke conservatives tell in to an outrage. Typical of reprobates.,TIN
95527,@USER Legit just LOL'd... Shit is funny asf,UNT
32451,@USER Fuck yeah!,UNT
71510,@USER He's probably referring to the fact that we started with Henderson who's is apparently shit and Sturridge who was apparently finished years ago. I mean like how could we possibly win with those two on the field... 😂😂,TIN
80776,@USER @USER You are lying again! The public doesn't trust you anymore!,TIN
28403,@USER Either she is misinformed or has no shame. I’m going with she has no shame.,TIN
29297,@USER Another overdose nigga:(,TIN
11275,@USER as Libertarian all this shows me is how ugly and divisive the two party system is. Liberals are actually a lot uglier. All straight men need to leave the Democratic party. A party of men hatred. Leave!,TIN
63287,"@USER @USER Great book by Leo Zagami, Pope Francis, the Last Pope?"" details the breathtaking corruption and evil forces that have been controlling the Vatican for decades.""",TIN
91969,@USER I hate him im so fucking sorry,UNT
22174,@USER @USER I can just hear the trumpsters now crowing that we liberals loved Jane Fonda and supported draft dodgers. I grew up in those times. I was against the war but knew Fonda had gone too far and was wrong. I supported those who burned their draft cards AND those who served.,TIN
16577,@USER Myyy nigga ✊🏾,TIN
12695,@USER @USER @USER Lindsey... Sean Hannity talks to an echo chamber simply to hear himself.  He is not a journalist but a news pundit with his own weird conspiratorial agenda supported by well crafted partial facts aimed at a very narrow audience.  He really is a laughable fool for Trump..,TIN
80374,@USER because what every lie you are telling if it happened when you were children the guy is a man and I clearly don't believe shit like that happened. Its just another stall tactic by the liberals.,TIN
95631,@USER @USER @USER @USER @USER Me thinks you're full of shit.,TIN
30611,@USER and @USER you need to find this lady! Do your thing. She is a terrorist waiting to strike. URL,TIN
11041,#RSSReachesOut Now its open to everyone who really is intolerant. Shame on these Psuedo liberals,TIN
74400,@USER @USER If this yutz was any dumber she'd have to be watered twice a week!,TIN
59326,#Hollywood  is filled with #Satanists  and  #Pedo's you have the nerve to Mock #Jesus and #Conservatives. See you lowlifes on the unemployment line!!!!! URL,TIN
70266,@USER @USER Something don’t seem right about this all year long massive shootings and talk about gun control makes me think the government is behind this crap URL,TIN
93071,@USER He is BAFOONICUS !,TIN
59625,@USER @USER @USER Never going to happen. Not in a million years. Not unless Soros hires a bunch of Antifa punks to pretend to be vets.,TIN
24758,@USER Jose Ramirez because he is doing it all stealing hitting for average hitting Homer's doubles and playing good defense and definitely Blake Snell for Cy Young just look at his numbers hes like the Jacob DeGrom of the AL,UNT
47706,@USER @USER Who in the hell does she think she is? Acussed doesn’t mean guilty! A women accused a man. That man #JudgeKavanaugh has a voice and has a right to clear his name! “She” needs to #ZipIt🤐,TIN
16743,@USER Today Collins is back with another excuse to vote yes.  It's all disgusting. Every GOP rep can see what he is.  They won't stop working against the common man.  @USER @USER @USER @USER @USER @USER @USER @USER,TIN
32810,@USER Good shit,UNT
80728,@USER Anyone else think she is a lying opportunist?  Yeah...#metoo,TIN
25519,@USER Bullshit. People died because of an incompetent government in Puerto Rico. And you can start with that mayor. Stop lying Gutierrez.,TIN
45400,@USER is really THAT bitch wow,TIN
10825,@USER @USER I dimly remember an Econ theory that might apply to Chicago. What was it?  “Guns and butt-hurt?”,TIN
98407,"@USER @USER @USER Whataboutism"" is yet another made up word used by liberals to attempt to deflect criticism of their own ridiculous hypocrisy.""",TIN
61621,@USER @USER America is being destroyed by our President.. he is a cancer to democracy. That is what is sad,TIN
35109,@USER @USER @USER I'm sure she's worried. Give me a break. Dana is doing a job. You know where u make a living and pay for your own Healthcare etc. You dirt bags that don't even shower crying about gun control should try it.,TIN
75876,@USER Billy bargain 👍,TIN
95224,@USER @USER 100%. The death threats thing is disgusting. The party of “family values” says ANTIFA are so dangerous or any resistance group. Has Kavanaugh and family had death threats? Inquiring minds want to know.,TIN
60096,@USER @USER Bit of a celebrity😂😂😂 my Ass!,UNT
57827,"@USER @USER If Isaac is 6'7 now how fucking tall is that guy behind you my dude""",TIN
65856,@USER @USER So I'm not sure she is a woman for one mostly men throw out insults like that to each other or mean ugly feminist cat women with penis envy,TIN
28831,@USER poor triggered snowflake. #MAGA,TIN
40282,@USER He is one crazy  person,TIN
98387,@USER Conservatives; the trailer trash party of Canada.,TIN
94688,@USER @USER It's ashame that REPUBLICAN PARTY DON'T do anything about gun control after all these people have been killed for no reason it's ashame that REPUBLICAN PARTY DON'T do anything about cop killing the REPUBLICANS are trying to distract AMERICA,TIN
84493,@USER @USER @USER Kwasia does ur Shatta Wale even have a career to start with . Idiot..his reign album hype seff Dey zero . As if he is not about to release an album 😂😂😂🤦🏼‍♂️🤦🏼‍♂️ hype no yh vim zero,TIN
14486,@USER @USER @USER @USER @USER You are a fool.  Denying ones free speech is deny all of our free speech.,TIN
61756,@USER C’mon brah! Go finish your mother fucking apple cider beer and shut the fuck up!!! Adults are trying to have some fun on Twitter... 🖕🏽😂🖕🏽 URL,TIN
26975,@USER She's a Liberal professor dog. Always spewing her hatred against us Conservatives. You're going to HELL with the rest of the Sleaze BAGS.,TIN
19847,@USER Hope they bankrupt soon,TIN
20646,@USER @USER Strong character?...strong character? Anybody as bitter as she is for being a sore loser has no character!,TIN
73204,@USER @USER @USER @USER @USER Because he is a scummy human being.,TIN
90712,🛑 Ntknetwork News 🛑 👉 'Senate Set to Pass Bipartisan Bill to Combat Opioids' #MAGA￼🇺🇸#2A #Prolife URL,TIN
32534,@USER @USER He is such a con apparently finds are running low😏,TIN
39124,@USER Why would he order Cohen to print more money?  It's amazing how bad you are at this.  Or are you just dishonest and purposefully spreading fake news?,TIN
36049,@USER She is so dumb and clueless! Pushing a pipe dream. What fools they are that put her in office. Sad! #FoxNews #SocialismSucks,TIN
85278,"@USER This C is back? Liberals are shortsighted aka stupid.  Crying Wolf"" is a ""favor"" to all of those past and future victims of rape and assault?  Like I said, stupid.""",TIN
51609,@USER Carrey is a sick man!!!,TIN
47122,@USER Eric Holder......Globalist  Evil personified.,TIN
61599,@USER @USER She is a lying leftist!,TIN
14271,@USER What death threats? Antifa is not sitting outside her house like they have with Republicans. Why did she scrub all her social media?,TIN
40202,@USER Gutierrez you’re such a liar that’s all you guys are good for,TIN
75339,@USER Hi sexy,TIN
99697,@USER Good Lird she is a disgusting representation of a human being,TIN
56391,@USER It really is. My abs are lot more defined but I miss lifting heavy ass weight. Thank you girl!,UNT
64888,@USER Nigga you are about to lose,TIN
22207,"@USER @USER @USER Yes, American women are waiting......to be allowed to continue SLAUGHTERING babies.  Mao, Stalin and Hitler all killed babies too.  Liberals are pathetic, whiney, crooked, yet, say, we are for the children"", except they slaughter babies!""",TIN
59153,@USER Maybe we do need gun control. Lefties can not handle the responsibility.,UNT
12754,@USER He's got his wee fake tap fae Turkey on to prove how loyal he is.,TIN
78422,"@USER @USER unleashed""??  No your Lowliness, it's the beginning on an exorcism against the evil in the Body of Christ known as the leaders of the Catholic Church.""",UNT
56099,What if I told you there's a group in Israel &amp; in America that has been controlling US foreign policiy for decades using spie lies &amp; quasi blackmail schemes. would you believe me? #MAGA #AmericaFirst @USER The @USER @USER URL,TIN
33110,@USER - Gun Control (MGK DISS) URL via @USER  fucking new Em wouldn’t let the shit slide he was playin wit da kid @USER,TIN
13794,@USER He drew the saw because the marker was in his left hand which is connected to his right brain which is connected to his left eye which saw the saw. His right eye which is connected to his left brain saw the hammer. #PSYC1101,TIN
15548,@USER He is gay. He’s a sick pervert he gets on my nerves,TIN
30740,@USER @USER I want to see this corrupt bitch in Gitmo for her birthday URL,TIN
60923,@USER Anita Hill wasca liar then and she is a liar now.,TIN
99720,@USER How to develop their competitive skills and social skills in Home Schooling...as my child too complain abt bullying and unjust behaviour of teachers since she is super active...,TIN
51603,97% of Americans want a form of gun control. 62% of Americans want the government to protect the environment. 75% of Americans say immigration is a good thing &amp; 100% of Americans believe that HotDogs belong in the crusts of pizzas &amp; if the Italians don't like it they can suck it.,TIN
17891,@USER BUT MR. JOHN KERRY POTUS IS GETTING THE JOB DONE IN SPITE OF DEMOCRATS LIKE YOU WHO GROVELED TO THE IRANIAN MULLAH AND TRIED TO BUY HIM OFF WITH PALLETS OF CASH &amp; RELEASING FROZEN FUNDS! YOU &amp; OBAMA’S CROOKED DEAL HAS HELPED FUND TERRORISM WORLDWIDE! TAKE A WALK INTHE WOODS W/HRC,TIN
41737,@USER According the gore hurricane hazel in 1955 was Trumps fault and all the typhoons cyclones and hurricanes are all Trumps fault   And Trump colluded   with God to defeat Hillary.   All true!,TIN
30093,@USER You are that mean ass cousin we all hate lol,TIN
61846,@USER @USER @USER We do know she belongs to the violent liberal Antifa party who w/ their KKK HOODS beat up total strangers &amp; are funded to do so by her party. Most violent &amp; corrupt party trying to now pour on the tears &amp; get us to believe they have a heart. Hard sell to anyone including voters!,TIN
90130,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER now you touched visa-mata's raw nerve by saying modi for 2019"" thats why she may block you soon  she is having wild/wet dream of being PM after modi fail to get full majority in 2019.  please dont wake her up from her dream of bhajpaa getting 160 seat in 2014""",TIN
95790,@USER @USER He is not a Dalit or a Muslim no need to remember,TIN
66580,ALL THIS IS BS. FORD IS LYING!!This has everything to do with delaying the vote... #MAGA #ConfirmKavanaughNow #POTUS URL,TIN
43289,@USER @USER @USER @USER @USER @USER Don't forget this is Trumps fault. Just like how he is colluding to make the hurricanes worst. They forgot to tell us how this hurricane was also Trumps fault.,TIN
12851,@USER @USER As if Politically Correct Speech and gun control laws are not attacks on the Constitution! Your hypocrisy is showing.,TIN
11348,@USER Go to la casa de las micheladas!!!! They have some crazy ass ones!,TIN
68660,@USER Breitbart must be hacked! Your headline says it all.,TIN
56870,@USER @USER He is a man who allowed the wife of one of his coaches to be abused for years while he covered it up. AND threw everyone including his own wife under the bus to help himself when all of his lies (he never thought anyone would know)came out. He is a total pos,TIN
17119,@USER Plenty of ppl work a full shift and still manage to find their way home correctly. This bullshit is not flying with the public.,UNT
36059,@USER Ohh shit 😦,TIN
63253,@USER @USER Liberals don’t give a sh!t. They have no souls.,TIN
50012,@USER @USER See as he thick. A bad bitch.,TIN
33091,"@USER You might as well go to your Walmart cashier to get info on nuclear fusion as go to nbc for gun info. With the crap the media feeds these empty brains it's no wonder we have gun control cultists and universal background checks"" #GunSense #GunControlNow #GunControl""",TIN
35483,@USER Fuck the wall. More American white or black men kill way more than any immigrant. Gun control would help way more.,TIN
12587,@USER CA has always been blue and so have I. You don't seem to be doing very much except helping yourself. Like my neighbors you are a champagne socialist.,TIN
48299,@USER @USER @USER Sensible gun control can only help. Mentally unstable people should not have guns. People with restraining orders should not have guns. No one needs a gun with a magazine more than 5-6 rounds (unless the zombie apocalypse happens).,TIN
10981,@USER The reason you don’t have a wife is because you are an ass.,TIN
19267,@USER Dumb kid,TIN
11046,@USER @USER Corey Booker try to finger blast my ass as a teenager. #MAGA #WalkAway URL,TIN
22907,@USER @USER @USER Means nothing!! Your always so dramatic and none of your promises ever come true not sure why I still follow you. I'm starting to realize you are full of crap.,TIN
65112,@USER YOU ARE CUTER THA ME SHHHH,TIN
54898,@USER Rep Maxine Waters has been threatening violence on you the President and vise President. How come she is permitted to do this. Is the DOJ and Washington capital Police sleeping?? Why are all democrats above the law? This is a crime! URL,TIN
54549,"6/7  ....drunk 17-year-old tell us little about his character as 53-year-old, let alone about his competency as a jurist.""  But it seems a tad more likely that conservatives are merely clarifying, yet again, that “LAW AND ORDER MEANS USING THE LAW TO REINFORCE A SOCIAL ORDER.""""",TIN
48951,@USER @USER @USER @USER is anti-gop. He is part of the “Trump Party” and he is hoping for a pardon for ripping off hard working Americans.,TIN
41778,@USER Beautiful and sexy.. 😍😘,TIN
